0.13732153177261353,0.5556445121765137,0.25743916630744934,0.5497550964355469,0.35945695638656616,0.39927196502685547,0.4063551425933838,0.2499631941318512,0.4642765522003174,0.16843512654304504,0.3342329263687134,0.23090216517448425,0.3485984802246094,0.1267012059688568,0.32510966062545776,0.25551173090934753,0.31046292185783386,0.3008776903152466,0.2597409188747406,0.22025176882743835,0.2802460789680481,0
0.14352187514305115,0.5337207317352295,0.26110363006591797,0.5347961187362671,0.36200326681137085,0.385427325963974,0.40680992603302,0.23577407002449036,0.4634251892566681,0.1585606038570404,0.3380344808101654,0.2206151783466339,0.3489394187927246,0.11149592697620392,0.32454344630241394,0.23369818925857544,0.3112083673477173,0.28472384810447693,0.26264500617980957,0.20970532298088074,0.2771089971065521,0
0.1829501986503601,0.515068769454956,0.30361777544021606,0.5076264142990112,0.4034194052219391,0.35591164231300354,0.44694411754608154,0.20871025323867798,0.5005993843078613,0.13442133367061615,0.37116292119026184,0.2125689685344696,0.38353654742240906,0.09038816392421722,0.3619081377983093,0.20922623574733734,0.34904107451438904,0.2748345136642456,0.3014073073863983,0.19841116666793823,0.3173448443412781,0
0.257667601108551,0.5073091983795166,0.3778475821018219,0.5252143144607544,0.4860655665397644,0.37773019075393677,0.5294981002807617,0.22560863196849823,0.5842378735542297,0.1499342918395996,0.46453002095222473,0.21623733639717102,0.4754179120063782,0.09308826923370361,0.4481358528137207,0.2202194631099701,0.4392407238483429,0.2809010148048401,0.3906256854534149,0.20208245515823364,0.40338054299354553,0
0.37761566042900085,0.5512292981147766,0.49843600392341614,0.5573608875274658,0.6032812595367432,0.41513708233833313,0.6467494964599609,0.2714446187019348,0.7010095119476318,0.19958685338497162,0.5828283429145813,0.2571515440940857,0.6008908748626709,0.14423517882823944,0.577089786529541,0.26662126183509827,0.5635741949081421,0.32101523876190186,0.5086393356323242,0.23881348967552185,0.5339885950088501,0
0.47264453768730164,0.5265154838562012,0.5949509739875793,0.5316100120544434,0.7027004361152649,0.3936833143234253,0.7518632411956787,0.25503671169281006,0.8077623844146729,0.18462957441806793,0.6830986738204956,0.23179244995117188,0.7164362072944641,0.12475576996803284,0.6838653087615967,0.2524198889732361,0.6631982922554016,0.30810075998306274,0.6098421812057495,0.2104741483926773,0.645958423614502,0
0.5727342963218689,0.5150450468063354,0.6937540769577026,0.5106483697891235,0.7980444431304932,0.388422429561615,0.8483085632324219,0.2619995176792145,0.9017853140830994,0.18702980875968933,0.7819213271141052,0.2273494452238083,0.8271965384483337,0.1198776513338089,0.8005568385124207,0.23566879332065582,0.7710161805152893,0.290515273809433,0.7166330218315125,0.2051560878753662,0.7637079358100891,0
0.6056069135665894,0.5109942555427551,0.7270163297653198,0.5061187744140625,0.8282128572463989,0.3944825530052185,0.879638671875,0.2756437361240387,0.9336444735527039,0.20159195363521576,0.8110605478286743,0.23708221316337585,0.8552387356758118,0.1360653191804886,0.8306496143341064,0.24688543379306793,0.8025548458099365,0.3076879382133484,0.7492695450782776,0.21329735219478607,0.7971601486206055,0
0.60358726978302,0.5562387704849243,0.7147017121315002,0.5568870306015015,0.816455602645874,0.44010382890701294,0.8668373227119446,0.3216700553894043,0.9125449657440186,0.24327352643013,0.8017198443412781,0.27923229336738586,0.8464492559432983,0.18798816204071045,0.8187911510467529,0.3049931526184082,0.7921390533447266,0.34870457649230957,0.7379012703895569,0.2554566264152527,0.7882542014122009,0
0.5990145802497864,0.6798747777938843,0.710578441619873,0.6620913147926331,0.8029269576072693,0.546544075012207,0.8476921916007996,0.43364956974983215,0.8885791897773743,0.3508606255054474,0.7764002084732056,0.3788608908653259,0.8298447132110596,0.3080027103424072,0.806251585483551,0.4196676015853882,0.7733426094055176,0.4665195345878601,0.7189717292785645,0.3594430685043335,0.7740459442138672,0
